지역코드,세부지역코드,시도,구군
48,3032,경상남도,양산시
44,7032,충청남도,당진시
44,7032,충청남도,당진시
44,7032,충청남도,당진시
43,1131,충청북도,청주시
43,1131,충청북도,청주시
43,1131,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1132,충청북도,청주시
43,1133,충청북도,청주시
43,1133,충청북도,청주시
43,1133,충청북도,청주시
43,1133,충청북도,청주시
43,1133,충청북도,청주시
43,1133,충청북도,청주시
43,1133,충청북도,청주시
43,1133,충청북도,청주시
43,1133,충청북도,청주시
43,1133,충청북도,청주시
43,1133,충청북도,청주시
43,1133,충청북도,청주시
43,1133,충청북도,청주시
43,1133,충청북도,청주시
43,1133,충청북도,청주시
43,1133,충청북도,청주시
43,1134,충청북도,청주시
43,1134,충청북도,청주시
43,1134,충청북도,청주시
43,1134,충청북도,청주시
43,1134,충청북도,청주시
43,1134,충청북도,청주시
43,1134,충청북도,청주시
43,1134,충청북도,청주시
43,1134,충청북도,청주시
43,1134,충청북도,청주시
43,1134,충청북도,청주시
43,1134,충청북도,청주시
43,1134,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
41,2025,경기도,평택시
41,2025,경기도,평택시
41,2025,경기도,평택시
41,2025,경기도,평택시
41,2025,경기도,평택시
41,2025,경기도,평택시
41,2025,경기도,평택시
41,2025,경기도,평택시
41,2025,경기도,평택시
41,2025,경기도,평택시
41,2025,경기도,평택시
41,2025,경기도,평택시
41,2025,경기도,평택시
41,2034,경기도,가평군
41,2033,경기도,가평군
47,7033,경상북도,안동시
41,6125,경기도,용인시
41,6125,경기도,용인시
41,6125,경기도,용인시
41,6125,경기도,용인시
41,6125,경기도,용인시
41,6125,경기도,용인시
41,6125,경기도,용인시
41,6125,경기도,용인시
48,1031,경상남도,거제시
48,1031,경상남도,거제시
48,1032,경상남도,거제시
36,1033,세종특별자치시,
36,1033,세종특별자치시,
36,1034,세종특별자치시,
36,1034,세종특별자치시,
36,1034,세종특별자치시,
36,1034,세종특별자치시,
36,1034,세종특별자치시,
36,1034,세종특별자치시,
36,1034,세종특별자치시,
36,1034,세종특별자치시,
36,1034,세종특별자치시,
11,9010,서울특별시,성북구
11,9013,서울특별시,성북구
11,9013,서울특별시,성북구
11,1010,서울특별시,송파구
11,1000,서울특별시,송파구
11,6011,서울특별시,영등포구
11,6012,서울특별시,영등포구
11,6012,서울특별시,영등포구
11,6000,서울특별시,영등포구
11,7012,서울특별시,용산구
46,6037,전라남도,함평군
46,6038,전라남도,함평군
46,6038,전라남도,함평군
46,6038,전라남도,함평군
46,6038,전라남도,함평군
46,6038,전라남도,함평군
46,7025,전라남도,영광군
46,7025,전라남도,영광군
46,7025,전라남도,영광군
46,7025,전라남도,영광군
46,7025,전라남도,영광군
46,7025,전라남도,영광군
47,9037,경상북도,경산시
48,3033,경상남도,양산시
48,3033,경상남도,양산시
48,3033,경상남도,양산시
48,3034,경상남도,양산시
48,3034,경상남도,양산시
48,2025,경상남도,의령군
48,2025,경상남도,의령군
48,2025,경상남도,의령군
48,2031,경상남도,의령군
48,2031,경상남도,의령군
48,2031,경상남도,의령군
48,2032,경상남도,의령군
30,4011,대전광역시,중구
30,4011,대전광역시,중구
28,1025,인천광역시,강화군
28,1040,인천광역시,강화군
28,1040,인천광역시,강화군
28,1033,인천광역시,강화군
28,1041,인천광역시,강화군
28,1042,인천광역시,강화군
46,8025,전라남도,장성군
46,8025,전라남도,장성군
46,8025,전라남도,장성군
46,8031,전라남도,장성군
46,8031,전라남도,장성군
46,8032,전라남도,장성군
46,8032,전라남도,장성군
46,8033,전라남도,장성군
46,8033,전라남도,장성군
46,8033,전라남도,장성군
46,8033,전라남도,장성군
44,7032,충청남도,당진시
44,7032,충청남도,당진시
44,7032,충청남도,당진시
44,7032,충청남도,당진시
44,7032,충청남도,당진시
44,7033,충청남도,당진시
44,7033,충청남도,당진시
44,7033,충청남도,당진시
36,1036,세종특별자치시,
36,1036,세종특별자치시,
36,1036,세종특별자치시,
36,1036,세종특별자치시,
36,1036,세종특별자치시,
36,1036,세종특별자치시,
44,3133,충청남도,천안시
44,3133,충청남도,천안시
44,3133,충청남도,천안시
44,3134,충청남도,천안시
44,3134,충청남도,천안시
47,3037,경상북도,의성군
41,3313,경기도,성남시
44,7036,충청남도,당진시
44,7036,충청남도,당진시
44,7036,충청남도,당진시
44,7036,충청남도,당진시
44,7036,충청남도,당진시
44,7036,충청남도,당진시
44,7036,충청남도,당진시
44,7036,충청남도,당진시
44,7036,충청남도,당진시
48,2042,경상남도,의령군
48,3025,경상남도,함안군
44,3110,충청남도,천안시
44,3110,충청남도,천안시
44,3110,충청남도,천안시
44,3110,충청남도,천안시
44,3110,충청남도,천안시
44,3110,충청남도,천안시
44,3111,충청남도,천안시
44,3111,충청남도,천안시
44,3111,충청남도,천안시
47,9034,경상북도,경산시
41,9025,경기도,화성시
41,9025,경기도,화성시
41,9025,경기도,화성시
41,9025,경기도,화성시
41,9025,경기도,화성시
41,9025,경기도,화성시
41,9025,경기도,화성시
41,9025,경기도,화성시
41,9025,경기도,화성시
41,9025,경기도,화성시
41,9025,경기도,화성시
44,5012,충청남도,공주시
44,5012,충청남도,공주시
44,5012,충청남도,공주시
44,7039,충청남도,당진시
44,7039,충청남도,당진시
44,7039,충청남도,당진시
44,7039,충청남도,당진시
48,5012,경상남도,김해시
48,5012,경상남도,김해시
48,5012,경상남도,김해시
48,5012,경상남도,김해시
50,1025,제주특별자치도,제주시
50,1025,제주특별자치도,제주시
50,1025,제주특별자치도,제주시
50,1025,제주특별자치도,제주시
50,1025,제주특별자치도,제주시
50,1025,제주특별자치도,제주시
50,1025,제주특별자치도,제주시
50,1025,제주특별자치도,제주시
44,3325,충청남도,천안시
44,3325,충청남도,천안시
44,3325,충청남도,천안시
50,3011,제주특별자치도,서귀포시
50,3011,제주특별자치도,서귀포시
50,3011,제주특별자치도,서귀포시
50,3011,제주특별자치도,서귀포시
50,3011,제주특별자치도,서귀포시
50,3011,제주특별자치도,서귀포시
50,3012,제주특별자치도,서귀포시
50,3012,제주특별자치도,서귀포시
50,3012,제주특별자치도,서귀포시
50,3025,제주특별자치도,서귀포시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1135,충청북도,청주시
43,1200,충청북도,청주시
43,1210,충청북도,청주시
43,1210,충청북도,청주시
43,1210,충청북도,청주시
43,1210,충청북도,청주시
43,1210,충청북도,청주시
43,1210,충청북도,청주시
43,1210,충청북도,청주시
43,1210,충청북도,청주시
43,1210,충청북도,청주시
43,1211,충청북도,청주시
43,1211,충청북도,청주시
43,1211,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1231,충청북도,청주시
43,1232,충청북도,청주시
43,1232,충청북도,청주시
43,1232,충청북도,청주시
43,1232,충청북도,청주시
43,1232,충청북도,청주시
43,1232,충청북도,청주시
43,1232,충청북도,청주시
43,1232,충청북도,청주시
43,1232,충청북도,청주시
43,1232,충청북도,청주시
43,1232,충청북도,청주시
43,1232,충청북도,청주시
43,1232,충청북도,청주시
43,1232,충청북도,청주시
43,1232,충청북도,청주시
43,1300,충청북도,청주시
43,1310,충청북도,청주시
43,1310,충청북도,청주시
43,1311,충청북도,청주시
43,1311,충청북도,청주시
43,1311,충청북도,청주시
43,1311,충청북도,청주시
43,1311,충청북도,청주시
43,1311,충청북도,청주시
43,1311,충청북도,청주시
43,1312,충청북도,청주시
43,1312,충청북도,청주시
43,1312,충청북도,청주시
43,1312,충청북도,청주시
43,1312,충청북도,청주시
43,1312,충청북도,청주시
43,1312,충청북도,청주시
43,1312,충청북도,청주시
43,1312,충청북도,청주시
43,1312,충청북도,청주시
43,1313,충청북도,청주시
43,1313,충청북도,청주시
43,1313,충청북도,청주시
43,1313,충청북도,청주시
41,6011,경기도,남양주시
28,6012,인천광역시,서구
47,5031,경상북도,청송군
47,5031,경상북도,청송군
47,5031,경상북도,청송군
47,5031,경상북도,청송군
47,5031,경상북도,청송군
47,5031,경상북도,청송군
47,5031,경상북도,청송군
47,5031,경상북도,청송군
47,5031,경상북도,청송군
47,5031,경상북도,청송군
47,5031,경상북도,청송군
36,1011,,세종특별자치시
36,1011,,세종특별자치시
36,1011,,세종특별자치시
36,1011,,세종특별자치시
43,5033,충청북도,진천군
41,8039,경기도,파주시
41,8041,경기도,파주시
47,9025,경상북도,구미시
47,9025,경상북도,구미시
47,9025,경상북도,구미시
47,9025,경상북도,구미시
47,9025,경상북도,구미시
47,9025,경상북도,구미시
